【快递/小包.xlsx】,,,,,,,,,,,,,,,,,
工作号,发货仓库,公司名,货量,创建时间,取件日期(E),派送日期(E),包装件数,重量,体积,材积,货物品名,业务员,签收方式,签出/出仓时间,销售额,货值,CTN/MAWB#
KD23102378278,WNT485,Brice Bonds,CHENILE2-LS-TAUPE X 1; 0.624KGS 0.011799CBM,2023-10-10 22:09:30,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C2灰棕色,S willa,,2023-10-11 09:58:11,,,
KD23102378279,WNT485,Sandra Chambers,RINGDM-5263NATURAL X 2; 1.746KGS 0.007570CBM,2023-10-10 22:09:30,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,1.746,0.0076,1.746, US美国仓涤麻混纺打环双片包5263C2亚麻色,S willa,,2023-10-11 11:04:40,,,
KD23102378277,WNT485,Connie Vering,RECLINER-GRAY-BL X 2; 2.132KGS 0.020648CBM,2023-10-10 22:09:29,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,2.132,0.0206,3.441, US美国仓菠萝格躺椅连体-C1新灰,S willa,,2023-10-11 09:37:08,,,
KD23102378276,WNT485,Debra Hampton,CHENILE2-LS-MAUVE X 1; 2.183KGS 0.011799CBM,2023-10-10 22:09:28,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,2.183,0.0118,2.183, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C7浅紫,S willa,,2023-10-11 11:01:53,,,
KD23102378274,WNT485,Brandi Sanchez,P2SSBLACKOUT-5296C44 X 1; 0.000KGS 0.000000CBM,2023-10-10 22:09:27,2023-10-11 23:00:00,2023-10-12 23:00:00,1.00,0.00,0.00,0.00, US美国仓全遮光黑背素色遮光布打环双片包-5296C44石头色,S willa,,2023-10-11 09:38:48,,,
KD23102378275,WNT485,Rene Mercado,P2HPBGRNAVYLINE-5284 X 2; 4.366KGS 0.023598CBM,2023-10-10 22:09:27,2023-10-11 23:00:00,2023-10-24 23:00:00,2.00,4.366,0.0236,4.366, US美国仓灰色藏青色双色线条遮光布双片包5284XT-3,S willa,,2023-10-11 11:01:53,,,
KD23102378273,WNT485,araceli Lara,CHENILE2-LS-TAUPE X 1; 0.624KGS 0.011799CBM,2023-10-10 22:09:26,2023-10-11 23:00:00,2023-10-12 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C2灰棕色,S willa,,2023-10-11 09:53:01,,,
KD23102378272,WNT485,Daryl Hokoana,CHENILE2-4717-DUCKEGG X 1; 0.510KGS 0.011799CBM,2023-10-10 22:09:25,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,0.51,0.0118,1.967, US美国仓条子雪尼尔脚垫单片包4717C4水绿,S willa,,2023-10-11 09:31:29,,,
KD23102378270,WNT485,Edward Gray,CHENILE2-LS-DOVE X 1; 0.624KGS 0.011799CBM,2023-10-10 22:09:24,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:52:59,,,
KD23102378271,WNT485,Lourdes Galvan,RINGDM-5284IVORY X 3; 3.480KGS 0.011355CBM,2023-10-10 22:09:24,2023-10-11 23:00:00,2023-10-17 23:00:00,3.00,3.48,0.0114,3.48, US美国仓涤麻混纺打环双片包5284C7象牙色,S willa,,2023-10-11 09:53:01,,,
KD23102378269,WNT485,Jackie James,CHENILE2-LS-DOVE X 1; 0.624KGS 0.011799CBM,2023-10-10 22:09:23,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:52:58,,,
KD23102378268,WNT485,Michelle King,NewDiamond75110_STBlue X 2; 2.540KGS 0.020648CBM,2023-10-10 22:09:22,2023-10-11 23:00:00,2023-10-13 23:00:00,2.00,2.54,0.0206,3.441, US美国仓新款沙发垫75*110-C4灰蓝,S willa,,2023-10-11 09:31:31,,,
KD23102378267,WNT485,Becky Barnes,RINGDM-5263NATURAL X 1; 0.873KGS 0.003785CBM,2023-10-10 22:09:21,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,0.873,0.0038,0.873, US美国仓涤麻混纺打环双片包5263C2亚麻色,S willa,,2023-10-11 11:04:40,,,
KD23102378266,WNT485,Maggy M Correa,TTC4C--HUI-BAI X 1; 10KGS 0.021CBM,2023-10-10 22:05:02,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,10.00,0.021,10.00, 折叠桌,客服3 ,,2023-10-11 09:05:18,,USD63.00,
KD23102378265,NJ9,Kenneth Bell,KD128Pink2-1818-2 X 1; 0.370KGS 0.002500CBM,2023-10-10 22:03:27,2023-10-11 23:00:00,,1.00,0.37,0.0025,0.417, KD128Pink2-1818-2,客服2 ,,2023-10-11 06:04:15,,,
KD23102378264,NJ9,Donna Dodson,KD128Pink2-2020-2 X 1; 0.495KGS 0.002406CBM,2023-10-10 22:03:26,2023-10-11 23:00:00,,1.00,0.495,0.0024,0.495, KD128Pink2-2020-2,客服2 ,,2023-10-11 08:48:51,,,
KD23102378263,NJ9,Donna Dodson,KD128Pink2-2020-2 X 1; 0.495KGS 0.002406CBM,2023-10-10 22:03:25,2023-10-11 23:00:00,,1.00,0.495,0.0024,0.495, KD128Pink2-2020-2,客服2 ,,2023-10-11 08:48:51,,,
KD23102378260,WNT485,Timothy Pollock,REGSFCOVER-75110-BURGUNDY X 1; 1.090KGS 0.010324CBM,2023-10-10 22:03:24,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,1.09,0.0103,1.721, US美国仓老款沙发垫75*110-C8酒红色,S willa,,2023-10-11 09:53:00,,,
KD23102378261,WNT485,Brenda LaFoy,LINENCoatingNatural-5296 X 2; 4.050KGS 0.021630CBM,2023-10-10 22:03:24,2023-10-11 23:00:00,2023-10-15 23:00:00,2.00,4.05,0.0216,4.05, US美国仓仿麻涂层打环遮光布双片5296-C9亚麻色,S willa,,2023-10-11 09:58:11,,,
KD23102378259,WNT485,Louise Green,CHENILE2-S-CREAM X 1; 0.476KGS 0.007924CBM,2023-10-10 22:03:23,2023-10-11 23:00:00,2023-10-18 23:00:00,1.00,0.476,0.0079,1.321, US美国仓条子雪尼尔脚垫单片包2032C10牙白,S willa,,2023-10-11 09:31:28,,,
KD23102378257,WNT485,Jesse Moran,RECLINER-WINE-BL X 1; 1.070KGS 0.010324CBM,2023-10-10 22:03:22,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,1.07,0.0103,1.721, US美国仓菠萝格躺椅连体-C8酒红,S willa,,2023-10-11 09:58:11,,,
KD23102378258,WNT485,Mary Weihing,CHENILE2-S-TURQUOISE X 2; 0.960KGS 0.015844CBM,2023-10-10 22:03:22,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,0.96,0.0158,2.641, US美国仓条子雪尼尔脚垫单片包2032土耳其玉色C8,S willa,,2023-10-11 10:40:33,,,
KD23102378256,WNT485,Glenda Matos,CHENILE2-S-TURQUOISE X 1; 0.480KGS 0.007922CBM,2023-10-10 22:03:21,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,0.48,0.0079,1.32, US美国仓条子雪尼尔脚垫单片包2032土耳其玉色C8,S willa,,2023-10-11 10:40:35,,,
KD23102378255,WNT485,Joshua Thomas,CHENILE2-LS-DUCKEGG X 1; 0.630KGS 0.011799CBM,2023-10-10 22:03:20,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,0.63,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C4水绿,S willa,,2023-10-11 09:31:29,,,
KD23102378253,WNT485,cathy coker,P2HPBGRBROWNLINE-5284 X 2; 4.082KGS 0.023598CBM,2023-10-10 22:03:19,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,4.082,0.0236,4.082, US美国仓米色咖啡色双色线条遮光布双片包5284XT-2,S willa,,2023-10-11 11:01:53,,,
KD23102378254,WNT485,Charles Young,CHENILE2-S-TURQUOISE X 2; 0.960KGS 0.015844CBM,2023-10-10 22:03:19,2023-10-11 23:00:00,2023-10-11 23:00:00,2.00,0.96,0.0158,2.641, US美国仓条子雪尼尔脚垫单片包2032土耳其玉色C8,S willa,,2023-10-11 10:40:32,,,
KD23102378252,WNT485,Emily Reiss,Slipcover2Chair_Black X 2; 1.780KGS 0.020648CBM,2023-10-10 22:03:18,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,1.78,0.0206,3.441, 2-Piece Stretchy Slipcover Chair Black,S willa,,2023-10-11 10:40:33,,,
KD23102378250,WNT485,Kathryn Smith,CHENILE2-4717-DUCKEGG X 1; 0.510KGS 0.011799CBM,2023-10-10 22:03:17,2023-10-11 23:00:00,2023-10-12 23:00:00,1.00,0.51,0.0118,1.967, US美国仓条子雪尼尔脚垫单片包4717C4水绿,S willa,,2023-10-11 09:31:27,,,
KD23102378251,WNT485,Denice Hudon,HVLINENCS-5296NATURAL X 1; 1.021KGS 0.010324CBM,2023-10-10 22:03:17,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,1.021,0.0103,1.721, US美国仓仿麻窗纱打环双片5296亚麻色C6#,S willa,,2023-10-11 09:31:28,,,
KD23102378249,WNT485,VELMA CREEKMORE,CHENILE2-LS-DUCKEGG X 1; 0.630KGS 0.011799CBM,2023-10-10 22:03:16,2023-10-11 23:00:00,2023-10-15 23:00:00,1.00,0.63,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C4水绿,S willa,,2023-10-11 09:31:28,,,
KD23102378247,WNT485,Doug Lauver,NewDiamond7768_Taupe X 2; 3.686KGS 0.023598CBM,2023-10-10 22:03:15,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,3.686,0.0236,3.933, US美国仓新款沙发垫79*68-C2灰褐色,S willa,,2023-10-11 10:52:15,,,
KD23102378248,WNT485,Patricia Ramirez,NewDiamond7590_Gray X 1; 1.701KGS 0.011799CBM,2023-10-10 22:03:15,2023-10-11 23:00:00,2023-10-12 23:00:00,1.00,1.701,0.0118,1.967, US美国仓新款沙发垫75*90-C1灰色,S willa,,2023-10-11 10:52:18,,,
KD23102378246,WNT485,heidi halsey,RODDM-5296WHITE X 2; 2.500KGS 0.007570CBM,2023-10-10 22:03:14,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,2.50,0.0076,2.50, US美国仓涤麻混纺穿杆双片包5296C1白色,S willa,,2023-10-11 09:37:08,,,
KD23102378244,WNT485,Donna Cotton,YH-Velvet4P-3TAUPE X 1; 1.270KGS 0.005408CBM,2023-10-10 22:03:13,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,1.27,0.0054,1.27, US美国仓银狐绒沙发套三人座-全分体-C2灰褐色（3+3）,S willa,,2023-10-11 11:01:53,,,
KD23102378245,WNT485,Ryan Littell,YHTUBCHAIR2P-GRAY X 1; 0.652KGS 0.008849CBM,2023-10-10 22:03:13,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.652,0.0088,1.475, YH Tub Chiar TWO Piece Gray,S willa,,2023-10-11 10:52:17,,,
KD23102378243,WNT485,Annette Jones Daniels,RINGDM-5296ANGORA X 6; 10.206KGS 0.022712CBM,2023-10-10 22:03:12,2023-10-11 23:00:00,2023-10-17 23:00:00,6.00,10.206,0.0227,10.206, US美国仓涤麻混纺打环双片包5296C3安哥拉呢色,S willa,,2023-10-11 11:01:53,,,
KD23102378241,WNT485,Wayfair Lathrop CAXD,YHTUBCHAIR2P-GRAY X 2; 1.304KGS 0.017698CBM,2023-10-10 22:03:11,2023-10-11 23:00:00,2023-10-13 23:00:00,2.00,1.304,0.0177,2.95, YH Tub Chiar TWO Piece Gray,S willa,,2023-10-11 10:40:35,,,
KD23102378242,WNT485,Rose Fisher,RINGDM-5284PUREWHITE X 2; 2.313KGS 0.007570CBM,2023-10-10 22:03:11,2023-10-11 23:00:00,2023-10-15 23:00:00,2.00,2.313,0.0076,2.313, US美国仓涤麻混纺打环双片包5284C10纯白,S willa,,2023-10-11 09:31:29,,,
KD23102378240,WNT485,Wayfair Erlanger CAXD Conveyable,CHENILE2-LS-DOVE X 1; 0.624KGS 0.011799CBM,2023-10-10 22:03:10,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:53:00,,,
KD23102378239,WNT485,Michelle Farha,HVLINENCS-5296NATURAL X 2; 2.041KGS 0.020648CBM,2023-10-10 22:03:09,2023-10-11 23:00:00,2023-10-12 23:00:00,2.00,2.041,0.0206,3.441, US美国仓仿麻窗纱打环双片5296亚麻色C6#,S willa,,2023-10-11 09:31:30,,,
KD23102378237,WNT485,Livia Ataide,HVLINENCS-5284ASH X 3; 2.466KGS 0.016224CBM,2023-10-10 22:03:08,2023-10-11 23:00:00,2023-10-18 23:00:00,3.00,2.466,0.0162,2.704," H.VERSAILTEX Elegant Natural Linen Sheer Curtains for Bedroom,Privacy Protection Nickel Grommet Window Panels / Drapes ( Set of 2,52x84-Inch,Dove Gray)",S willa,,2023-10-11 10:52:16,,,
KD23102378238,WNT485,Susan Crockett,RINGDM-5284PUREWHITE X 2; 2.313KGS 0.007570CBM,2023-10-10 22:03:08,2023-10-11 23:00:00,2023-10-17 23:00:00,2.00,2.313,0.0076,2.313, US美国仓涤麻混纺打环双片包5284C10纯白,S willa,,2023-10-11 09:31:27,,,
KD23102378236,WNT485,Jean Mayer,YH-Velvet3P-2NAVY X 1; 1.700KGS 0.011799CBM,2023-10-10 22:03:07,2023-10-11 23:00:00,2023-10-18 23:00:00,1.00,1.70,0.0118,1.967, US美国仓银狐绒沙发套二人座-全分体-C5藏青（1+2）,S willa,,2023-10-11 10:40:35,,,
KD23102378234,WNT485,Janice Menzies,CHENILE2-LS-DOVE X 2; 1.247KGS 0.023598CBM,2023-10-10 22:03:06,2023-10-11 23:00:00,2023-10-14 23:00:00,2.00,1.247,0.0236,3.933, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:52:59,,,
KD23102378235,WNT485,Jasmine Fox,HVLINENCS-52108NATURAL X 1; 1.097KGS 0.010324CBM,2023-10-10 22:03:06,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,1.097,0.0103,1.721, US美国仓仿麻窗纱打环双片52108亚麻色C6#,S willa,,2023-10-11 09:31:30,,,
KD23102378233,WNT485,Jeanne Evans,REGSFCOVER-75110-TAUPE X 1; 1.089KGS 0.010324CBM,2023-10-10 22:03:05,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,1.089,0.0103,1.721, US美国仓老款沙发垫75*110-C2灰褐色,S willa,,2023-10-11 09:37:08,,,
KD23102378232,WNT485,Marie Jansen,LINENCoatingWhite-52108 X 2; 4.360KGS 0.023598CBM,2023-10-10 22:03:04,2023-10-11 23:00:00,2023-10-13 23:00:00,2.00,4.36,0.0236,4.36, US美国仓仿麻涂层打环遮光布双片52108-C1白色,S willa,,2023-10-11 10:52:16,,,
KD23102378230,WNT485,Pam Beaulieu,PBPOCoatingNatural-5284 X 1; 1.700KGS 0.011799CBM,2023-10-10 22:03:03,2023-10-11 23:00:00,2023-10-12 23:00:00,1.00,1.70,0.0118,1.967, US美国仓打环磨毛布涂层遮光布5284C5自然色（两根绑带）,S willa,,2023-10-11 10:40:34,,,
KD23102378231,WNT485,Darian Collins,TABDM-52108PUREWHITE X 3; 3.713KGS 0.016224CBM,2023-10-10 22:03:03,2023-10-11 23:00:00,2023-10-17 23:00:00,3.00,3.713,0.0162,3.713, US美国仓涤麻混纺吊襻双片包52108C10纯白,S willa,,2023-10-11 09:58:11,,,
KD23102378229,WNT485,Lucy Thibeaux/Leasing Office,PBPOCoatingWhite-5284 X 6; 10.206KGS 0.070794CBM,2023-10-10 22:03:02,2023-10-11 23:00:00,2023-10-17 23:00:00,6.00,10.206,0.0708,11.799, Curtain Color:White  Size per Panel:84  L x 52  W,S willa,,2023-10-11 10:40:35,,,
KD23102378227,WNT485,Sharman Owings,NewDiamond75110_STBlue X 2; 2.540KGS 0.020648CBM,2023-10-10 22:03:00,2023-10-11 23:00:00,2023-10-14 23:00:00,2.00,2.54,0.0206,3.441, US美国仓新款沙发垫75*110-C4灰蓝,S willa,,2023-10-11 09:31:29,,,
KD23102378228,WNT485,Shekela Jones,HVLINENCS-5284ASH X 1; HVLINENCS-5284WHITE X 1; 1.637KGS 0.010816CBM,2023-10-10 22:03:00,2023-10-11 23:00:00,2023-10-17 23:00:00,2.00,1.637,0.0108,1.803," H.VERSAILTEX Elegant Natural Linen Sheer Curtains for Bedroom,Privacy Protection Nickel Grommet Window Panels / Drapes ( Set of 2,52x84-Inch,Dove Gray) H.VERSAILTEX White Curtain Panels / Rich Natural Linen Sheer Curtains for Bedroom - 2 Panels - Elegant",S willa,,2023-10-11 11:03:29,,,
KD23102378226,WNT485,Jennifer L MacPhail,YHRTCUSHION-2BROWN X 1; 0.600KGS 0.011799CBM,2023-10-10 22:02:59,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,0.60,0.0118,1.967, 美国银狐绒T型坐垫套-2个装3人位-C3棕色,S willa,,2023-10-11 11:05:36,,,
KD23102378225,WNT485,Marcia Pearl,CHENILE2-4717-CREAM X 2; 1.020KGS 0.023598CBM,2023-10-10 22:02:58,2023-10-11 23:00:00,2023-10-12 23:00:00,2.00,1.02,0.0236,3.933, US美国仓条子雪尼尔脚垫单片包4717C10牙白,S willa,,2023-10-11 09:31:27,,,
KD23102378224,WNT485,Greystar,PBPOCoatingWhite-5284 X 6; 10.206KGS 0.070794CBM,2023-10-10 22:02:57,2023-10-11 23:00:00,2023-10-16 23:00:00,6.00,10.206,0.0708,11.799, Curtain Color:White  Size per Panel:84  L x 52  W,S willa,,2023-10-11 10:40:35,,,
KD23102378223,WNT485,XXXXX,6055FFM001TUS X 1; 5.100KGS 0.084000CBM,2023-10-10 21:46:07,2023-10-10 23:00:00,2023-10-17 23:00:00,1.00,5.10,0.084,14.00, 脚垫,客服2 ,,2023-10-11 14:31:40,,,
KD23102378222,WNT485,XXXXX,1722FFM0100US X 1; 5.100KGS 0.084000CBM,2023-10-10 21:46:02,2023-10-10 23:00:00,2023-10-13 23:00:00,1.00,5.10,0.084,14.00, 脚垫,客服2 ,,2023-10-11 14:14:49,,,
KD23102378220,WNT485,Wayfair Lathrop CAXD,RECLINER-WINE-BL X 1; 1.070KGS 0.010324CBM,2023-10-10 21:34:44,2023-10-11 23:00:00,2023-10-13 23:00:00,1.00,1.07,0.0103,1.721, US美国仓菠萝格躺椅连体-C8酒红,S willa,,2023-10-11 09:58:11,,,
KD23102378221,WNT485,Melissa Ruble,REGSFCOVER-75110-BURGUNDY X 1; 1.090KGS 0.010324CBM,2023-10-10 21:34:44,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,1.09,0.0103,1.721, US美国仓老款沙发垫75*110-C8酒红色,S willa,,2023-10-11 09:52:59,,,
KD23102378219,WNT485,Anna Pellegrini,YH-Velvet4P-3GRAY X 2; 3.799KGS 0.023598CBM,2023-10-10 21:34:43,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,3.799,0.0236,3.933, 4 Pieces Vevlet Sofa Cover Grey,S willa,,2023-10-11 10:40:32,,,
KD23102378217,WNT485,Christina Kramer,CHENILE2-LS-MAUVE X 1; 0.620KGS 0.011799CBM,2023-10-10 21:34:42,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.62,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724浅紫色C7,S willa,,2023-10-11 10:52:15,,,
KD23102378218,WNT485,Asim Mahmood,CHENILE2-LS-DOVE X 1; 0.624KGS 0.011799CBM,2023-10-10 21:34:42,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:52:58,,,
KD23102378215,WNT485,Yolanda Lyn Soza,YH-Velvet4P-3GRAY X 1; 1.899KGS 0.011799CBM,2023-10-10 21:34:41,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,1.899,0.0118,1.967, 4 Pieces Vevlet Sofa Cover Grey,S willa,,2023-10-11 10:40:32,,,
KD23102378216,WNT485,Kimberley Madigan,CHENILE2-LS-TAUPE X 1; 0.624KGS 0.011799CBM,2023-10-10 21:34:41,2023-10-11 23:00:00,2023-10-18 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C2灰棕色,S willa,,2023-10-11 09:53:04,,,
KD23102378214,WNT485,Lisa Koskela,CHENILE2-1724/4717-STONEBLUE X 1; 1.843KGS 0.011799CBM,2023-10-10 21:34:40,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,1.843,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包1724/4717-C12灰蓝,S willa,,2023-10-11 10:40:32,,,
KD23102378212,WNT485,Nancy Norman,YH-Velvet4P-3TAUPE X 1; 1.270KGS 0.005408CBM,2023-10-10 21:34:39,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,1.27,0.0054,1.27, US美国仓银狐绒沙发套三人座-全分体-C2灰褐色（3+3）,S willa,,2023-10-11 11:01:53,,,
KD23102378213,WNT485,Amanda Dennis,CHENILE2-LS-DOVE X 1; 0.624KGS 0.011799CBM,2023-10-10 21:34:39,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:52:58,,,
KD23102378210,WNT485,David Clark,P2HPBGRBROWNLINE-5263 X 3; 4.050KGS 0.030972CBM,2023-10-10 21:34:38,2023-10-11 23:00:00,2023-10-17 23:00:00,3.00,4.05,0.031,5.162, H.VERSAILTEX Thermal Insulated Blackout Window Room Grommet Curtain Drapes-52 inch Width by 63 inch Length-Set of 2 Panels-Taupe and Brown Geo Pattern,S willa,,2023-10-11 10:52:15,,,
KD23102378211,WNT485,Sue A Prince,RINGDM-5263ANGORA X 1; 0.873KGS 0.003785CBM,2023-10-10 21:34:38,2023-10-11 23:00:00,2023-10-18 23:00:00,1.00,0.873,0.0038,0.873, US美国仓涤麻混纺打环双片包5263C3安哥拉呢色,S willa,,2023-10-11 09:31:30,,,
KD23102378209,WNT485,Julianne Smith,CHENILE2-LS-DOVE X 1; 0.624KGS 0.011799CBM,2023-10-10 21:34:37,2023-10-11 23:00:00,2023-10-18 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:52:59,,,
KD23102378207,WNT485,Marie Levine,RODDM-5296PUREWHITE X 2; 2.500KGS 0.007570CBM,2023-10-10 21:34:36,2023-10-11 23:00:00,2023-10-18 23:00:00,2.00,2.50,0.0076,2.50, US美国仓涤麻混纺穿杆双片包5296C10纯白,S willa,,2023-10-11 09:31:29,,,
KD23102378208,WNT485,Crystal Kedzierski,P2HPBGRNAVYLINE-5284 X 2; 4.366KGS 0.023598CBM,2023-10-10 21:34:36,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,4.366,0.0236,4.366, US美国仓灰色藏青色双色线条遮光布双片包5284XT-3,S willa,,2023-10-11 10:52:15,,,
KD23102378206,WNT485,Sophie Cole,REGSFCOVER-75110-TAUPE X 1; 1.089KGS 0.010324CBM,2023-10-10 21:34:35,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,1.089,0.0103,1.721, US美国仓老款沙发垫75*110-C2灰褐色,S willa,,2023-10-11 09:37:08,,,
KD23102378204,WNT485,David Hostler,LINENCoatingNavy-5284 X 1; 1.810KGS 0.011799CBM,2023-10-10 21:34:34,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,1.81,0.0118,1.967, US美国仓仿麻涂层打环遮光布双片5284-C4藏青,S willa,,2023-10-11 09:52:59,,,
KD23102378205,WNT485,Chesapeake Homes Attn Brandi Peralta,RINGDM-52108STONEBLUE X 1; 1.350KGS 0.010324CBM,2023-10-10 21:34:34,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,1.35,0.0103,1.721, US美国仓涤麻混纺打环双片包52108C6灰蓝,S willa,,2023-10-11 09:52:57,,,
KD23102378202,WNT485,Loran Stearns,PBPOCoatingWhite-5284 X 1; 1.701KGS 0.011799CBM,2023-10-10 21:34:33,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,1.701,0.0118,1.967, Curtain Color:White  Size per Panel:84  L x 52  W,S willa,,2023-10-11 10:40:33,,,
KD23102378203,WNT485,Amie Heard,CHENILE2-LS-DOVE X 1; 0.624KGS 0.011799CBM,2023-10-10 21:34:33,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,0.624,0.0118,1.967, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:52:57,,,
KD23102378201,WNT485,Sarah Henrich,YH-Velvet3P-2IVORY X 1; 1.701KGS 0.011799CBM,2023-10-10 21:34:32,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,1.701,0.0118,1.967, US美国仓银狐绒沙发套二人座-全分体-C9新牙白（2+2）,S willa,,2023-10-11 10:52:16,,,
KD23102378199,WNT485,Suzanne Vernon,HVLINENCS-52108LINEN X 4; 4.440KGS 0.041296CBM,2023-10-10 21:34:31,2023-10-11 23:00:00,2023-10-17 23:00:00,4.00,4.44,0.0413,6.883, US美国仓仿麻窗纱打环双片52108米黄C13#,S willa,,2023-10-11 10:52:16,,,
KD23102378200,WNT485,Jill Evans,CHENILE2-LS-DOVE X 2; 1.247KGS 0.023598CBM,2023-10-10 21:34:31,2023-10-11 23:00:00,2023-10-16 23:00:00,2.00,1.247,0.0236,3.933, US美国仓条子雪尼尔脚垫双片包一大一小2032/1724C13浅灰,S willa,,2023-10-11 09:53:01,,,
KD23102378198,WNT485,Judith ONeil,YH-Velvet4P-3GRAY X 1; 1.899KGS 0.011799CBM,2023-10-10 21:34:30,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,1.899,0.0118,1.967, 4 Pieces Vevlet Sofa Cover Grey,S willa,,2023-10-11 10:40:35,,,
KD23102378196,WNT485,Debbie Huff,JBCHENILE-2032/2020-NAVY X 1; 1.701KGS 0.011799CBM,2023-10-10 21:34:29,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,1.701,0.0118,1.967, US美国仓渐变雪尼尔脚垫双片包2032/2020C5藏青,S willa,,2023-10-11 10:52:15,,,
KD23102378197,WNT485,Nick Brown,RODDM-5296WHITE X 1; 1.250KGS 0.003785CBM,2023-10-10 21:34:29,2023-10-11 23:00:00,2023-10-16 23:00:00,1.00,1.25,0.0038,1.25, US美国仓涤麻混纺穿杆双片包5296C1白色,S willa,,2023-10-11 09:37:08,,,
KD23102378195,WNT485,Denise H Succetti,YH-Velvet3P-2IVORY X 1; 1.700KGS 0.011799CBM,2023-10-10 21:34:28,2023-10-11 23:00:00,2023-10-17 23:00:00,1.00,1.70,0.0118,1.967, US美国仓银狐绒沙发套二人座-全分体-C9新牙白（1+2）,S willa,,2023-10-11 09:53:00,,,
KD23102378194,NJ9,XXXXX,2459ZZZ071XUS X 1; 24.500KGS 0.084850CBM,2023-10-10 21:30:58,2023-10-10 23:00:00,2023-10-18 23:00:00,1.00,24.50,0.0849,24.50, 自行车架,客服2 ,,2023-10-11 05:30:48,,,
